date;time;prec;surfwet;glorad;metp;megrtp;mesotp10;mesotp30;meanrh;meanwd;meanwv;wd2;wv2;pres;netrad;heatflux
2024-03-04;07:00:00;0;0;14.2;2.9;2.6;6.1;6.2;95;77.2;0;77.2;2.6;1003.9;-58.2;-5.8
2024-03-04;08:00:00;0;0;55;3.2;3.1;6;6.2;95.2;83;0;83;2.7;1004.6;2;-7
2024-03-04;09:00:00;0;0;79.1;4;4.1;5.9;6.2;93.5;91.1;0;91.1;3.8;1005.3;49.6;-6.9
2024-03-04;10:00:00;0;0;117.3;4.6;4.9;5.8;6.1;92.4;91.2;0;91.2;3.4;1005.7;79.2;-5.1
2024-03-04;11:00:00;0;0;185.4;5.5;5.9;5.8;6.1;88.7;90.1;0;90.1;4;1006.4;126;-2.7
2024-03-04;12:00:00;0;0;288.3;6.1;6.7;5.9;6.1;84.1;91.7;0;91.7;4.1;1006.6;176.7;0.6
2024-03-04;13:00:00;0;0;436.7;6.5;8;6;6.1;82.8;84.9;0;84.9;4.2;1006.8;258;4.2
2024-03-04;14:00:00;0;0;172;5.8;6.5;6.1;6.1;83;89.3;0;89.3;4.2;1007;92.3;8.4
2024-03-04;15:00:00;0;0;103.8;6;6.1;6.2;6.1;79.6;106.2;0;106.2;4.1;1007.3;52.4;9.3
2024-03-04;16:00:00;0;0;57.7;5.8;5.7;6.3;6.1;77.6;105;0;105;3.9;1007.5;13.7;7.7
2024-03-04;17:00:00;0;0;38.3;5.2;4.7;6.4;6.1;79.7;88.4;0;88.4;3.3;1007.6;-60.5;5.4
2024-03-04;18:00:00;0;0;1.4;4.2;3.3;6.4;6.1;85.4;93.7;0;93.7;1.8;1008.2;-87;2.2
2024-03-04;19:00:00;0;0;0;3.4;2.5;6.3;6.2;85.6;93.2;0;93.2;1.9;1008.8;-89.4;-1.3
2024-03-04;20:00:00;0;0;0;2.7;1.6;6.2;6.2;84.2;99;0;99;1.8;1009.3;-90.2;-4.4
2024-03-04;21:00:00;0;0;0;2;0.7;6.1;6.2;85.1;100.3;0;100.3;1.1;1009.8;-88.7;-7.2
2024-03-04;22:00:00;0;0;0;1.5;0.2;5.9;6.2;85.8;93.4;0;93.4;0.7;1010.3;-87.3;-9.6
2024-03-04;23:00:00;0;0;0;1.1;-0.2;5.8;6.1;87.2;88.8;0;88.8;0.2;1010.5;-85.1;-11.6
2024-03-05;00:00:00;0;0;0;1.6;0.3;5.6;6.1;83.9;92.8;0;92.8;1.9;1010.7;-87.8;-13.2
2024-03-05;01:00:00;0;0;0;1.9;0.8;5.5;6.1;79.8;89.5;0;89.5;2.7;1011;-89.9;-14.4
2024-03-05;02:00:00;0;0;0;1.7;0.7;5.3;6;82.2;85;0;85;1.9;1011.2;-88.5;-15.1
2024-03-05;03:00:00;0;0;0;1.8;0.9;5.2;6;83.8;74.6;0;74.6;3.1;1011.3;-90.8;-15.6
2024-03-05;04:00:00;0;0;0;1.6;0.7;5.1;5.9;81.4;75.2;0;75.2;3.2;1011.3;-93.1;-16
2024-03-05;05:00:00;0;0;0;1.2;0.4;4.9;5.8;80.4;71.2;0;71.2;3.2;1011.6;-93;-16.3
2024-03-05;06:00:00;0;0;0;1.1;0.3;4.8;5.8;81.3;80;0;80;3.2;1011.9;-89.4;-16.7
2024-03-05;07:00:00;0;0;11.7;1.2;0.8;4.7;5.7;81.9;94.1;0;94.1;3.8;1012.3;-17.4;-17.1
2024-03-05;08:00:00;0;0;43.9;1;0.9;4.6;5.6;82;93.6;0;93.6;5;1012.8;16.7;-16.6
2024-03-05;09:00:00;0;0;88.6;1.5;1.6;4.5;5.6;80;88.7;0;88.7;4.5;1013.2;50.1;-15.3
2024-03-05;10:00:00;0;0;184.6;2.3;2.7;4.5;5.5;77.7;92;0;92;4.4;1013.6;96.6;-13.3
2024-03-05;11:00:00;0;0;219.9;3;3.6;4.5;5.4;75.2;87.5;0;87.5;4.6;1013.8;130.7;-10.3
2024-03-05;12:00:00;0;0;401.6;3.7;4.7;4.5;5.4;72.8;80.4;0;80.4;4.9;1013.8;235.2;-6.7
2024-03-05;13:00:00;0;0;269.3;3.7;4.8;4.6;5.3;71.3;80.1;0;80.1;4.9;1013.9;160.7;-2.6
2024-03-05;14:00:00;0;0;159.4;3.6;4;4.7;5.3;71.4;74.1;0;74.1;4.7;1013.8;92.4;0.5
2024-03-05;15:00:00;0;0;99.1;3.7;3.8;4.8;5.3;71.7;79.1;0;79.1;4.3;1013.8;48.8;0.8
2024-03-05;16:00:00;0;0;100.3;3.9;3.9;4.9;5.3;72.6;72.9;0;72.9;4;1013.8;24.6;-0.1
2024-03-05;17:00:00;0;0;30.1;3.4;2.9;4.9;5.3;74.4;63.3;0;63.3;3.7;1014;-64.4;-1.1
2024-03-05;18:00:00;0;0;1.5;2.7;2;4.9;5.3;79.4;54.9;0;54.9;3.1;1014.3;-85;-3.3
2024-03-05;19:00:00;0;0;0;2.3;1.6;4.9;5.3;82.2;57.6;0;57.6;3;1014.4;-76.1;-6.2
2024-03-05;20:00:00;0;0;0;2.4;1.9;4.8;5.3;81.8;55.4;0;55.4;3;1014.5;-37.5;-8.5
2024-03-05;21:00:00;0;0;0;2.7;2.3;4.7;5.3;78.8;61.6;0;61.6;3.2;1014.9;-25.2;-9.4
2024-03-05;22:00:00;0;0;0;2.4;2.2;4.7;5.3;80.3;68;0;68;3.2;1015.1;-16.9;-9.4
2024-03-05;23:00:00;0;0;0;1.5;1.4;4.6;5.3;90.6;71.4;0;71.4;2.5;1015.4;-8.2;-9.4
2024-03-06;00:00:00;0;0;0;1.2;1.2;4.6;5.3;92.5;63.9;0;63.9;2.9;1015.6;-7.2;-9.3
2024-03-06;01:00:00;0.3;0;0.6;0.3;0.3;4.5;5.2;94.8;66.8;0;66.8;1.3;1015.8;-2.6;-9.4
2024-03-06;02:00:00;0.1;0;0.1;0.2;0.2;4.5;5.2;96;47.1;0;47.1;1.1;1015.6;-4.3;-10.2
2024-03-06;03:00:00;0.5;0;0.1;0.5;0.3;4.4;5.2;95.6;55.8;0;55.8;1.8;1015.6;-6.5;-10.6
2024-03-06;04:00:00;0;0;0;0.7;0.6;4.4;5.1;94.8;59.2;0;59.2;2.5;1015.5;-3.7;-10.6
2024-03-06;05:00:00;0.1;0;0;0.7;0.7;4.3;5.1;95;65.9;0;65.9;2.6;1015.6;-2.6;-10.7
2024-03-06;06:00:00;0.1;0;0;0.9;0.9;4.3;5.1;95.3;63;0;63;2.5;1015.8;-2;-10.7
2024-03-06;07:00:00;0;0;3.6;1.2;1.2;4.2;5;95.5;58.6;0;58.6;2;1016.3;-1;-10.4
2024-03-06;08:00:00;0.3;0;12.3;1.7;1.7;4.2;5;96.1;68.9;0;68.9;2;1017;5.3;-9.9
2024-03-06;09:00:00;0;0;32.5;2.3;2.4;4.2;5;96.1;84.1;0;84.1;1.5;1017.5;23.3;-9
2024-03-06;10:00:00;0;0;95.9;2.9;3.3;4.2;5;95.4;89.8;0;89.8;1.7;1018;69.9;-7.7
2024-03-06;11:00:00;0;0;152.3;3.4;3.8;4.2;4.9;93.3;83.9;0;83.9;2.4;1018.5;102.2;-5.4
2024-03-06;12:00:00;0;0;164.9;4.1;4.6;4.3;4.9;88.6;95.7;0;95.7;3.1;1018.8;108.4;-2.6
2024-03-06;13:00:00;0;0;134;4.5;4.8;4.4;4.9;85.2;94.9;0;94.9;2.7;1019;82.2;0.5
2024-03-06;14:00:00;0;0;96.2;4.4;4.6;4.5;4.9;86;86.7;0;86.7;2.5;1019.1;53;2.3
2024-03-06;15:00:00;0;0;71.7;4.2;4.4;4.6;4.9;85.5;91.2;0;91.2;2.5;1019.3;36.7;3
2024-03-06;16:00:00;0;0;20.7;3.8;3.8;4.7;4.9;87.9;89.5;0;89.5;2.1;1019.6;0.8;2.9
2024-03-06;17:00:00;0;0;8.5;3.4;3.4;4.8;5;90.4;85.1;0;85.1;1.2;1020;-7.5;1.8
2024-03-06;18:00:00;0;0;1.9;3.2;3.2;4.8;5;91.6;85.7;0;85.7;1.5;1020.5;-8.3;0.4
2024-03-06;19:00:00;0;0;0;3.2;3.1;4.8;5;91.4;76.5;0;76.5;0.3;1021;-11.3;-0.9
2024-03-06;20:00:00;0;0;0.1;3.2;3.1;4.8;5;92;103.4;0;103.4;0.7;1021.4;-9.7;-1.9
2024-03-06;21:00:00;0;0;0;3.1;3;4.8;5;92.7;87.8;0;87.8;0;1021.7;-12.2;-2.5
2024-03-06;22:00:00;0;0;0;3;2.8;4.8;5;92.6;110.7;0;110.7;0;1021.8;-12.7;-2.9
2024-03-06;23:00:00;0;0;0;2.9;2.7;4.8;5;93.3;99;0;99;0;1022;-16;-3.2
2024-03-07;00:00:00;0;0;0;2.7;2.4;4.7;5.1;93.6;178.6;0;178.6;0;1021.9;-18.3;-3.7
2024-03-07;01:00:00;0;0;0;2.4;1.7;4.7;5.1;93.4;39.7;0;39.7;0;1022;-46.4;-4.1
2024-03-07;02:00:00;0;0;0;1.9;0.1;4.7;5.1;93.6;43.2;0;43.2;0;1021.7;-51.5;-5.3
2024-03-07;03:00:00;0;0;0;1.1;-1.6;4.6;5.1;94.8;163.7;0;163.7;0;1021.4;-38;-7.4
2024-03-07;04:00:00;0;0;0;0.7;-1.8;4.5;5;95.9;154.6;0;154.6;0;1021.2;-29;-10
2024-03-07;05:00:00;0;0;0;-0.2;-2.7;4.4;5;96.1;61.6;0;61.6;0;1021.2;-20.2;-12.3
2024-03-07;06:00:00;0;0;0.3;-0.5;-3.3;4.3;5;96.7;229.4;0;229.4;0;1021.1;-12.6;-14.1
2024-03-07;07:00:00;0;0;14.4;-0.1;-0.8;4.1;5;97.5;60.5;0;60.5;0.6;1021.4;8.7;-15.4
2024-03-07;08:00:00;0;0;84.9;0;0.6;4;4.9;97.9;71.5;0;71.5;0.7;1021.7;60.6;-15.5
2024-03-07;09:00:00;0;0;190.2;0;1.6;3.9;4.9;98;86.8;0;86.8;0.9;1022;124.6;-13.7
2024-03-07;10:00:00;0;0;251.9;1.1;3.1;3.9;4.8;97.8;97.4;0;97.4;1.4;1022;154.3;-9.8
2024-03-07;11:00:00;0;0;235.2;2.1;3.5;3.9;4.8;90.5;90.5;0;90.5;2;1021.8;110.1;-5.1
2024-03-07;12:00:00;0;0;435.2;3.6;5.9;4;4.7;80;104.6;0;104.6;2.9;1021.6;238.3;-1.7
2024-03-07;13:00:00;0;0;496.1;4.7;7;4.2;4.7;72.5;102.3;0;102.3;2.8;1021;269.2;3.2
2024-03-07;14:00:00;0;0;453.9;5.4;7.7;4.4;4.7;69.8;92.9;0;92.9;2.3;1020.4;221.8;7.2
2024-03-07;15:00:00;0;0;336.6;5.4;6.8;4.6;4.7;71.2;87;0;87;2.3;1020.1;128.1;10.1
2024-03-07;16:00:00;0;0;212.6;4.9;5.6;4.8;4.8;74;82.8;0;82.8;2.1;1019.6;27.9;10.4
2024-03-07;17:00:00;0;0;78.6;3.9;3.8;4.9;4.8;74.9;79.2;0;79.2;1.6;1019.2;-60.7;8
2024-03-07;18:00:00;0;0;2.2;2.2;1.3;5;4.9;80.1;87.3;0;87.3;0.4;1019;-92.6;3.9
2024-03-07;19:00:00;0;0;0;0.8;-0.3;4.9;4.9;85.8;77.4;0;77.4;0.3;1018.9;-89.7;-0.7
2024-03-07;20:00:00;0;0;0;-0.3;-1.3;4.9;5;90.5;84.8;0;84.8;0;1018.7;-77.1;-4.8
2024-03-07;21:00:00;0;0;0;-1;-2.3;4.7;5;92.9;75.9;0;75.9;0;1018.4;-50.7;-8.4
2024-03-07;22:00:00;0;0;0;-1.4;-2.7;4.6;5;94.1;99.2;0;99.2;0;1018.1;-34.6;-11.3
2024-03-07;23:00:00;0;0;0;-1.7;-3.4;4.4;5;95;102.9;0;102.9;0;1018;-23.3;-13.6
2024-03-08;00:00:00;0;0;0;-2.1;-3.7;4.2;4.9;95.3;116.8;0;116.8;0;1017.7;-15.7;-15.4
2024-03-08;01:00:00;0;0;0.5;-2.6;-4.1;4;4.9;95.7;208.2;0;208.2;0;1017.4;-8;-16.6
2024-03-08;02:00:00;0;0;1.6;-1.7;-1.7;3.8;4.9;97.4;161.3;0;161.3;0.3;1017.2;-0.9;-17.4
2024-03-08;03:00:00;0;0;0;-1.6;-1.4;3.7;4.8;97.8;156.3;0;156.3;0.2;1016.6;-1.2;-17.4
2024-03-08;04:00:00;0;0;0;-2.1;-1.6;3.6;4.7;97.8;139.7;0;139.7;0;1016.3;0.3;-16.9
2024-03-08;05:00:00;0;0;0;-2.6;-1.7;3.5;4.7;97.6;128.7;0;128.7;0;1016;0;-16.2
2024-03-08;06:00:00;0;0;1;-2.7;-2;3.4;4.6;97.6;142.9;0;142.9;0;1015.6;0.6;-15.6
2024-03-08;07:00:00;0;0;13.2;-2.7;-1.9;3.3;4.5;97.6;94.5;0;94.5;0.3;1015.3;9;-15
2024-03-08;08:00:00;0;0;68.4;-3.2;-1.9;3.3;4.5;97.4;96.6;0;96.6;0;1015.2;43.4;-14.4
2024-03-08;09:00:00;0;0;144.7;-2.8;-0.6;3.3;4.4;97.4;74.4;0;74.4;0;1015;78.1;-13.4
2024-03-08;10:00:00;0;0;278.1;-1.6;0.9;3.3;4.4;97.8;60.6;0;60.6;0.3;1014.8;141.7;-11.1
2024-03-08;11:00:00;0;0;496.1;-0.6;3.1;3.3;4.3;97.8;79.1;0;79.1;0.5;1014.4;310.4;-6.7
2024-03-08;12:00:00;0;0;538.7;1.2;5.6;3.5;4.3;95.4;81;0;81;1.2;1014;303.7;0.2
2024-03-08;13:00:00;0;0;522.8;3.3;6.9;3.7;4.3;86.8;90;0;90;2.2;1013.4;284.9;7.1
2024-03-08;14:00:00;0;0;467;4.4;6.5;4;4.3;81.5;65.9;0;65.9;2.7;1012.6;232.7;11.7
2024-03-08;15:00:00;0;0;364.4;5.8;6.9;4.3;4.3;67.2;81.7;0;81.7;2.5;1011.8;138.5;13.7
2024-03-08;16:00:00;0;0;224.6;5.7;6.1;4.5;4.4;63.4;97.8;0;97.8;2.8;1011.2;28.8;13.1
2024-03-08;17:00:00;0;0;78.8;4.3;4;4.6;4.5;71.7;90.4;0;90.4;1.9;1010.6;-64.5;9.8
2024-03-08;18:00:00;0;0;3;1.8;1.1;4.7;4.5;84.2;86.5;0;86.5;1.2;1010.2;-93.4;5.2
2024-03-08;19:00:00;0;0;0;0;-0.5;4.7;4.6;91.3;78.7;0;78.7;0.8;1009.9;-76.1;0.2
2024-03-08;20:00:00;0;0;0;-1.3;-1.1;4.6;4.7;96;71;0;71;2.1;1009.5;-20.3;-4.1
2024-03-08;21:00:00;0;0;0;-2;-1.9;4.5;4.7;96.6;76.7;0;76.7;1.6;1009.1;-16.9;-7.2
2024-03-08;22:00:00;0;0;0;-2.2;-2.4;4.4;4.7;95.8;79;0;79;2;1008.5;-9.5;-10
2024-03-08;23:00:00;0;0;0;-2.2;-2.6;4.2;4.7;94.3;86.8;0;86.8;1.6;1008.1;-8.3;-12.3
2024-03-09;00:00:00;0;0;0;-1.7;-2.3;4.1;4.7;93.7;87.1;0;87.1;1.8;1007.7;-7.5;-13.9
2024-03-09;01:00:00;0;0;0;-2.2;-2.9;3.9;4.7;94.8;72.8;0;72.8;0.7;1007.4;-7.2;-15
2024-03-09;02:00:00;0;0;0;-1.7;-2.4;3.8;4.6;95.4;82.5;0;82.5;1;1006.8;-7.4;-15.6
2024-03-09;03:00:00;0;0;0;-1.6;-2.4;3.6;4.6;93.6;90.2;0;90.2;1.6;1006.5;-6.6;-16
2024-03-09;04:00:00;0;0;0;-1.7;-2.5;3.5;4.5;91.9;98.2;0;98.2;1.8;1006.2;-7;-16.3
2024-03-09;05:00:00;0;0;0;-1.5;-2.2;3.4;4.5;92.5;98.2;0;98.2;2.9;1006;-6.9;-16.4
2024-03-09;06:00:00;0;0;0.5;-1;-1.4;3.3;4.4;93.6;106.9;0;106.9;4.4;1005.6;-4.4;-16.5
2024-03-09;07:00:00;0;0;10;-0.7;-0.8;3.2;4.3;94.6;111.4;0;111.4;3.8;1005.7;4.8;-16.4
2024-03-09;08:00:00;0;0;31.9;-0.5;-0.4;3.1;4.3;93.9;106.5;0;106.5;4.1;1005.9;17.8;-16
2024-03-09;09:00:00;0;0;49;-0.2;-0.2;3;4.2;93.1;108.4;0;108.4;4.2;1005.8;31.1;-15.2
2024-03-09;10:00:00;0;0;94.3;0.3;0.5;3;4.2;91.6;98.8;0;98.8;4.4;1005.6;63;-14.2
2024-03-09;11:00:00;0;0;155.2;0.7;1.2;3;4.1;88.5;101.4;0;101.4;4.9;1005.3;108.5;-12.5
2024-03-09;12:00:00;0;0;142.4;1.1;1.5;3;4.1;85.8;100.2;0;100.2;4.9;1005.1;95.9;-10
2024-03-09;13:00:00;0;0;172.9;1.6;2.2;3.1;4;83.5;97.4;0;97.4;4.7;1004.7;116;-7.7
2024-03-09;14:00:00;0;0;218.2;2.2;2.8;3.2;4;79.4;100.1;0;100.1;4.9;1004.2;118.8;-5.3
2024-03-09;15:00:00;0;0;202.7;2.7;3.4;3.3;4;77.7;94;0;94;4.3;1003.8;103.6;-3
2024-03-09;16:00:00;0;0;95;2.5;2.7;3.4;4;78.1;85.8;0;85.8;3.8;1003.4;23.4;-1.3
2024-03-09;17:00:00;0;0;39.8;1.9;1.8;3.5;4;80.8;78.9;0;78.9;3.9;1003.2;-24.8;-1.5
2024-03-09;18:00:00;0;0;4;1.1;0.6;3.5;4;84.6;76.4;0;76.4;3.4;1003.2;-86;-3.2
2024-03-09;19:00:00;0;0;0;0.6;-0.1;3.5;4;83.8;89.2;0;89.2;3.2;1003.6;-87.4;-6
2024-03-09;20:00:00;0;0;0;0.4;-0.4;3.5;4.1;82.6;82.4;0;82.4;2.8;1003.6;-85.9;-8.8
2024-03-09;21:00:00;0;0;0;0.7;-0.1;3.4;4.1;81;84.2;0;84.2;3.3;1003.5;-85.7;-10.7
2024-03-09;22:00:00;0;0;0;0.7;0;3.3;4.1;83.5;92.4;0;92.4;3.3;1003.5;-62.3;-12
2024-03-09;23:00:00;0;0;0;0.5;0.1;3.2;4;82.8;94;0;94;4;1003.6;-38;-12.6
2024-03-10;00:00:00;0;0;0.1;0.3;0.2;3.1;4;82.4;87.1;0;87.1;4.2;1003.6;-19.9;-12.7
2024-03-10;01:00:00;0;0;0;0.3;0.2;3.1;4;82.7;79.6;0;79.6;4;1003.4;-13.3;-12.6
2024-03-10;02:00:00;0;0;0.1;0.6;0.4;3;4;82.2;78.9;0;78.9;4.6;1003.4;-11.9;-12.4
2024-03-10;03:00:00;0;0;0.9;0.8;0.6;3;3.9;81.3;83.2;0;83.2;4.6;1003.2;-11.2;-12.2
2024-03-10;04:00:00;0;0;0.4;0.8;0.7;2.9;3.9;83.9;81.1;0;81.1;3.9;1003.2;-10.4;-11.9
2024-03-10;05:00:00;0;0;0;0.8;0.7;2.9;3.9;84.3;81.1;0;81.1;4.3;1003.2;-9.9;-11.5
2024-03-10;06:00:00;0;0;0;0.4;0.4;2.9;3.8;87.7;72.2;0;72.2;4.4;1003.1;-8.7;-11.1
2024-03-10;07:00:00;0.1;0;8.2;0;-0.1;2.9;3.8;91.9;74.3;0;74.3;4.2;1003.3;-1.1;-10.9
2024-03-10;08:00:00;0.1;0;31;0;0;2.8;3.8;92.8;73.3;0;73.3;3.8;1003.2;14;-11
2024-03-10;09:00:00;0;0;41.5;0.1;0;2.8;3.8;93;73;0;73;4.2;1003.3;22.3;-10.8
2024-03-10;10:00:00;0;0;61;0.2;0.2;2.8;3.7;92.8;74.4;0;74.4;4.1;1003.3;39.2;-10.4
2024-03-10;11:00:00;0.1;0;54.1;0.6;0.5;2.8;3.7;91.8;79.9;0;79.9;4;1003.1;35.9;-9.7
2024-03-10;12:00:00;0;0;51.1;1;0.9;2.8;3.7;89.8;78.4;0;78.4;4.5;1003.1;32;-8.9
2024-03-10;13:00:00;0;0;81.4;1.4;1.4;2.8;3.7;87.4;76.6;0;76.6;4.4;1002.8;54.3;-8.1
2024-03-10;14:00:00;0;0;61.3;1.8;1.7;2.8;3.7;85.6;77.1;0;77.1;4.2;1002.5;36.5;-6.8
2024-03-10;15:00:00;0;0;57.1;2.1;2;2.9;3.7;84.2;79.4;0;79.4;4.5;1001.9;32.1;-5.8
2024-03-10;16:00:00;0;0;55.8;2.4;2.2;2.9;3.7;83;73;0;73;4.5;1001.7;26.4;-5
2024-03-10;17:00:00;0;0;14.7;2.8;2.5;3;3.7;80.4;72.5;0;72.5;4.6;1001.7;-3.8;-4.5
2024-03-10;18:00:00;0;0;1.5;2.9;2.6;3;3.7;78;74.3;0;74.3;4.6;1002;-13.9;-4.4
2024-03-10;19:00:00;0;0;0;2.9;2.6;3;3.7;77.9;76;0;76;4.9;1002;-15.4;-4.8
2024-03-10;20:00:00;0;0;0.2;2.8;2.5;3.1;3.7;76.9;83.4;0;83.4;4.9;1002.2;-16.7;-5.2
2024-03-10;21:00:00;0;0;0.1;2.4;2.2;3.1;3.7;77.4;84.2;0;84.2;4.9;1002.3;-20.1;-5.5
2024-03-10;22:00:00;0;0;0;1.9;1.6;3.1;3.7;78.8;78.7;0;78.7;4.8;1002.4;-29.5;-6
2024-03-10;23:00:00;0;0;0.1;1.6;1.3;3.1;3.7;79.9;78.3;0;78.3;4.5;1002.5;-28.2;-6.8
2024-03-11;00:00:00;0;0;0;1.3;0.9;3;3.7;80.6;70.9;0;70.9;4.9;1002;-51.7;-7.7
2024-03-11;01:00:00;0;0;0;1.4;1.1;3;3.7;81;72.3;0;72.3;4.4;1002.1;-30.6;-8.6
2024-03-11;02:00:00;0;0;0;1.5;1.2;3;3.7;80.2;74;0;74;4.5;1001.9;-25.4;-9.2
2024-03-11;03:00:00;0;0;0.2;1.6;1.3;2.9;3.7;79.5;69;0;69;4.3;1001.5;-22.2;-9.2
2024-03-11;04:00:00;0;0;0;1.6;1.3;2.9;3.7;80.2;67.7;0;67.7;4.3;1001.1;-31.6;-9.2
2024-03-11;05:00:00;0;0;0.1;1.8;1.5;2.9;3.7;80.2;65.7;0;65.7;4.7;1000.7;-24.5;-9.2
2024-03-11;06:00:00;0;0;1.2;1.6;1.1;2.8;3.6;81.3;67;0;67;3.5;1000.9;-46.3;-9.1
2024-03-11;07:00:00;0;0;24.5;1.6;1.3;2.8;3.6;82.8;67.8;0;67.8;3.8;1001.2;-6.7;-9.3
2024-03-11;08:00:00;0;0;100;2.1;2.2;2.8;3.6;82.2;65.8;0;65.8;4.4;1001.3;51.4;-8.9
2024-03-11;09:00:00;0;0;174.9;2.5;2.9;2.8;3.6;80.8;70.3;0;70.3;5.1;1001.4;91.4;-7
2024-03-11;10:00:00;0;0;213.5;2.8;3.3;2.8;3.6;80.5;74.1;0;74.1;5.2;1001.4;125.3;-4.2
2024-03-11;11:00:00;0;0;427;3.3;4.4;2.9;3.6;79.1;70.1;0;70.1;5;1001.6;254.7;-1.5
2024-03-11;12:00:00;0;0;420;3.7;5.2;3;3.6;77.3;70.4;0;70.4;5.8;1001.8;255.4;2.4
2024-03-11;13:00:00;0;0;485.5;4.5;5.9;3.2;3.6;75.3;70.7;0;70.7;5.7;1001.6;285.9;7
2024-03-11;14:00:00;0;0;209.4;4.9;5.7;3.4;3.6;73;73.2;0;73.2;4.9;1001.8;125.1;10.3
2024-03-11;15:00:00;0;0;113.8;5;5.2;3.6;3.7;71.6;76.1;0;76.1;4.4;1001.6;70.3;10.7
2024-03-11;16:00:00;0;0;57;5.2;5.1;3.8;3.7;71.9;69.5;0;69.5;4.4;1001.4;26.3;9.1
2024-03-11;17:00:00;0;0;24.3;5.2;5;3.9;3.8;73.1;70.3;0;70.3;3.9;1001.4;3.1;7.2
2024-03-11;18:00:00;0;0;4.3;5.3;4.9;4;3.8;74.7;89.7;0;89.7;3.7;1001.9;-11.9;5.3
2024-03-11;19:00:00;0;0;0.2;4.7;4.4;4;3.9;81.6;98.2;0;98.2;3.3;1002.3;-13.5;3.6
2024-03-11;20:00:00;0;0;0.2;4.2;3.9;4;3.9;85.9;90.2;0;90.2;2.6;1002.6;-13.5;2.4
2024-03-11;21:00:00;0;0;0.1;4;3.7;4;4;85.2;102;0;102;2.6;1003;-13.7;1.4
2024-03-11;22:00:00;0;0;0.4;3.8;3.5;4;4;83.6;98.9;0;98.9;2.7;1003.2;-14;0.5
2024-03-11;23:00:00;0;0;0.1;3.6;3.3;4;4.1;83.4;100.5;0;100.5;3;1003.4;-14;-0.3
2024-03-12;00:00:00;0;0;0;3.3;3.1;4;4.1;84.3;87.3;0;87.3;2.2;1003.5;-13.2;-1.1
2024-03-12;01:00:00;0;0;0.4;3.1;2.9;4;4.1;85.2;74.7;0;74.7;1.9;1003.6;-12.4;-1.7
2024-03-12;02:00:00;0;0;0.1;2.9;2.8;3.9;4.1;85.3;82.8;0;82.8;2;1003.6;-11.5;-2.2
2024-03-12;03:00:00;0;0;0.3;2.8;2.7;3.9;4.1;86.9;85.2;0;85.2;2.1;1003.4;-10.7;-2.7
2024-03-12;04:00:00;0;0;0.1;2.7;2.6;3.9;4.1;87.6;83.8;0;83.8;2.2;1003.2;-10.3;-3
2024-03-12;05:00:00;0;0;0.3;2.7;2.6;3.9;4.1;88.4;88.4;0;88.4;2.2;1003.4;-9.5;-3.3
2024-03-12;06:00:00;0;0;1;2.5;2.5;3.9;4.1;90.2;88.7;0;88.7;2;1003.6;-7.9;-3.5
2024-03-12;07:00:00;0;0;10.4;2.3;2.4;3.8;4.1;93.9;87.1;0;87.1;1.6;1003.8;-0.8;-3.7
2024-03-12;08:00:00;0;0;30.9;2.4;2.6;3.8;4.1;94.3;79.2;0;79.2;1.8;1004.2;17.8;-3.6
2024-03-12;09:00:00;0;0;57.7;2.7;2.9;3.8;4.1;92;84.4;0;84.4;1.8;1004.4;34.2;-3.1
2024-03-12;10:00:00;0;0;61.5;3;3.3;3.8;4.1;90.8;88;0;88;2;1004.6;35.7;-2.2
2024-03-12;11:00:00;0;0;76.7;3.3;3.7;3.9;4.1;90.4;90.2;0;90.2;2.1;1004.5;48.2;-1.2
2024-03-12;12:00:00;0;0;96.7;3.6;4.2;3.9;4.1;89.3;105;0;105;2.2;1004.3;62.3;-0.1
2024-03-12;13:00:00;0;0;81.5;3.8;4.4;4;4.2;88.5;109.4;0;109.4;2;1004.1;50.5;1.4
2024-03-12;14:00:00;0;0;81.7;4;4.5;4;4.2;88.3;113.6;0;113.6;2.5;1004;50.4;2.5
2024-03-12;15:00:00;0;0;77.3;4.1;4.5;4.1;4.2;88.4;131.4;0;131.4;2.4;1004.1;47.3;3.3
2024-03-12;16:00:00;0;0;36.9;4.3;4.4;4.2;4.2;87.3;131.4;0;131.4;1.5;1004.2;16.1;3.7
2024-03-12;17:00:00;0;0;16.4;4.2;4.2;4.3;4.2;87.6;115.9;0;115.9;0.8;1004.2;-0.5;3.6
2024-03-12;18:00:00;0;0;2.4;4;3.9;4.3;4.3;88.6;108.6;0;108.6;1;1004.3;-9.5;2.8
2024-03-12;19:00:00;0;0;0.3;3.9;3.7;4.3;4.3;89.6;122.5;0;122.5;0.9;1004.5;-9.9;1.9
2024-03-12;20:00:00;0;0;0.3;3.8;3.7;4.3;4.3;90.7;126.2;0;126.2;1.1;1004.5;-8.9;1
2024-03-12;21:00:00;0;0;0.1;3.7;3.6;4.3;4.3;92;130;0;130;1.6;1004.3;-9.7;0.3
2024-03-12;22:00:00;0;0;0.5;3.7;3.6;4.3;4.4;93;141.9;0;141.9;1.5;1004.3;-8.2;-0.2
2024-03-12;23:00:00;0;0;0.9;3.8;3.7;4.3;4.4;93.8;140.5;0;140.5;1.3;1004.4;-7.2;-0.6
2024-03-13;00:00:00;0;0;0.2;3.9;3.8;4.3;4.4;96.2;137.8;0;137.8;1.5;1004.3;-6.3;-0.8
