"inst","eid","pid","pmid","sub.period","corr.period","proj","exper","exper2","institute","country","submitter","file","first.row.in.file.int","last.row.in.file.int","row.in.file.plot","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","meas.tech.det","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","air.temp.z","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","soil.temp.z","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.z","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","wind.loc","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.tot","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","far.loc","man.source","man.source.orig","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.trt3","man.stor","man.dm","man.vs","man.tkn","man.tan","man.vfa","man.tic","man.ua","man.ph","acid","date.start","app.start","app.start.orig","app.end","app.end.orig","app.method","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes.plot","flag.plot"
205,391,2297,2301,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1034,1102,24,NA,NA,56.493,9.5613,"Flat","A","10 A acid",0.385,"A acid","2",NA,69,2023-04-19 15:32:00,2023-04-26 19:42:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.0908,0.019259,NA,3.8147,4.9519,6.6067,8.668,10.868,11.933,12.729,13.371,13.361,NA,3.8147,4.9519,6.6067,8.668,10.868,11.933,12.729,13.371,13.361,NA,0.06735,0.087428,0.11664,0.15304,0.19187,0.21068,0.22474,0.23608,0.23589,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.25,9.725,8.7667,9.8389,10.15,10.692,9.4136,9.6667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Acidification",NA,NA,NA,5.6,NA,3.73,1.77,NA,NA,NA,7.4,TRUE,2023-04-19,2023-04-19 15:32:00,"1681918320",2023-04-26 22:14:00,"1682547240","bsth","Band spread or trailing hose",32,56.64,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2298,2302,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1103,1171,21,NA,NA,56.493,9.5613,"Flat","A","11 B",0.385,"B","2",NA,69,2023-04-19 15:40:00,2023-04-26 19:50:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.2526,0.021698,NA,4.5717,6.2608,9.8508,16.38,22.812,24.951,26.248,27.69,27.7,NA,4.5717,6.2608,9.8508,16.38,22.812,24.951,26.248,27.69,27.7,NA,0.07919,0.10845,0.17064,0.28374,0.39516,0.43221,0.45467,0.47965,0.47982,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.25,9.725,8.7667,9.7278,10.164,10.67,9.403,9.6561,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,9.18,NA,4.9,2.51,NA,NA,NA,8.1,FALSE,2023-04-19,2023-04-19 15:40:00,"1681918800",2023-04-26 22:22:00,"1682547720","bsth","Band spread or trailing hose",23,57.73,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2300,2304,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1241,1309,34,NA,NA,56.493,9.5613,"Flat","A","13 B acid",0.385,"B acid","3",NA,69,2023-04-19 15:56:00,2023-04-26 20:06:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,0.96419,0.018069,NA,3.534,4.8403,7.5681,13.204,19.812,22.999,25.239,28.317,28.447,NA,3.534,4.8403,7.5681,13.204,19.812,22.999,25.239,28.317,28.447,NA,0.06623,0.090711,0.14183,0.24746,0.37129,0.43102,0.473,0.53067,0.53311,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.25,9.6,8.8778,9.8167,10.146,10.692,9.3924,9.6348,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Acidification",NA,NA,NA,9.3,NA,5.55,2.32,NA,NA,NA,7.7,TRUE,2023-04-19,2023-04-19 15:56:00,"1681919760",2023-04-26 22:38:00,"1682548680","bsth","Band spread or trailing hose",23,53.36,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2301,2305,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1310,1378,31,NA,NA,56.493,9.5613,"Flat","A","14 A",0.385,"A","3",NA,69,2023-04-19 16:04:00,2023-04-26 20:14:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.365,0.028822,NA,4.61,5.8716,7.8121,10.491,12.995,14.15,14.959,15.993,16.015,NA,4.61,5.8716,7.8121,10.491,12.995,14.15,14.959,15.993,16.015,NA,0.097339,0.12398,0.16495,0.22151,0.2744,0.29877,0.31587,0.33768,0.33815,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,11.65,9.3,8.7444,9.8,10.136,10.589,9.3318,9.5742,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,5.44,NA,3.01,1.48,NA,NA,NA,8.4,FALSE,2023-04-19,2023-04-19 16:04:00,"1681920240",2023-04-26 22:46:00,"1682549160","bsth","Band spread or trailing hose",32,47.36,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2303,2307,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1448,1516,22,NA,NA,56.493,9.5613,"Flat","A","17 B",0.385,"B","3",NA,69,2023-04-19 16:28:00,2023-04-26 20:38:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.3224,0.022907,NA,4.6834,6.3079,9.784,16.516,22.685,24.7,25.581,26.353,26.351,NA,4.6834,6.3079,9.784,16.516,22.685,24.7,25.581,26.353,26.351,NA,0.081127,0.10927,0.16948,0.2861,0.39295,0.42785,0.44311,0.45649,0.45644,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,11.65,9.225,8.9778,9.8389,10.179,10.627,9.3394,9.5742,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,9.18,NA,4.9,2.51,NA,NA,NA,8.1,FALSE,2023-04-19,2023-04-19 16:28:00,"1681921680",2023-04-26 23:10:00,"1682550600","bsth","Band spread or trailing hose",23,57.73,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2304,2308,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1517,1585,25,NA,NA,56.493,9.5613,"Flat","A","18 A acid",0.385,"A acid","3",NA,69,2023-04-19 16:36:00,2023-04-26 20:46:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,0.86402,0.015255,NA,3.0303,3.9946,5.6633,7.9302,9.9783,11.063,11.804,12.82,12.827,NA,3.0303,3.9946,5.6633,7.9302,9.9783,11.063,11.804,12.82,12.827,NA,0.0535,0.070526,0.099987,0.14001,0.17617,0.19532,0.20841,0.22634,0.22647,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.4,11.5,9.15,8.9444,9.9056,10.221,10.659,9.353,9.5879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Acidification",NA,NA,NA,5.6,NA,3.73,1.77,NA,NA,NA,7.4,TRUE,2023-04-19,2023-04-19 16:36:00,"1681922160",2023-04-26 23:18:00,"1682551080","bsth","Band spread or trailing hose",32,56.64,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2305,2309,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1586,1654,23,NA,NA,56.493,9.5613,"Flat","A","2 A acid",0.385,"A acid","1",NA,69,2023-04-19 14:28:00,2023-04-26 18:38:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,0.96803,0.017091,NA,3.2899,4.1884,5.4111,6.8057,8.469,9.3968,10.031,10.717,10.775,NA,3.2899,4.1884,5.4111,6.8057,8.469,9.3968,10.031,10.717,10.775,NA,0.058084,0.073948,0.095534,0.12016,0.14952,0.1659,0.1771,0.18921,0.19024,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.6,12.5,10.3,8.7667,9.7389,10.036,10.668,9.3864,9.6773,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Acidification",NA,NA,NA,5.6,NA,3.73,1.77,NA,NA,NA,7.4,TRUE,2023-04-19,2023-04-19 14:28:00,"1681914480",2023-04-26 21:10:00,"1682543400","bsth","Band spread or trailing hose",32,56.64,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2307,2311,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1724,1792,29,NA,NA,56.493,9.5613,"Flat","A","4 A",0.385,"A","1",NA,69,2023-04-19 14:44:00,2023-04-26 18:54:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.2082,0.025512,NA,4.3249,5.7544,8.0378,10.796,13.437,14.885,16.062,17.7,17.8,NA,4.3249,5.7544,8.0378,10.796,13.437,14.885,16.062,17.7,17.8,NA,0.091319,0.1215,0.16972,0.22796,0.28372,0.31429,0.33914,0.37374,0.37585,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.55,10.325,8.7778,9.6333,10.043,10.605,9.3439,9.6348,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,5.44,NA,3.01,1.48,NA,NA,NA,8.4,FALSE,2023-04-19,2023-04-19 14:44:00,"1681915440",2023-04-26 21:26:00,"1682544360","bsth","Band spread or trailing hose",32,47.36,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2308,2312,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1793,1861,32,NA,NA,56.493,9.5613,"Flat","A","6 B acid",0.385,"B acid","1",NA,69,2023-04-19 15:00:00,2023-04-26 19:10:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.0653,0.019965,NA,4.0814,5.7276,9.0728,15.038,21.858,24.471,25.987,27.678,27.749,NA,4.0814,5.7276,9.0728,15.038,21.858,24.471,25.987,27.678,27.749,NA,0.076488,0.10734,0.17003,0.28183,0.40964,0.4586,0.48702,0.51871,0.52003,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.25,10.05,8.8556,9.7889,10.082,10.651,9.3803,9.6636,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Acidification",NA,NA,NA,9.3,NA,5.55,2.32,NA,NA,NA,7.7,TRUE,2023-04-19,2023-04-19 15:00:00,"1681916400",2023-04-26 21:42:00,"1682545320","bsth","Band spread or trailing hose",23,53.36,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2309,2313,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1862,1930,30,NA,NA,56.493,9.5613,"Flat","A","7 A",0.385,"A","2",NA,69,2023-04-19 15:08:00,2023-04-26 19:18:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.0977,0.023178,NA,3.7652,4.8418,6.4607,8.5162,10.57,11.509,12.308,13.404,13.444,NA,3.7652,4.8418,6.4607,8.5162,10.57,11.509,12.308,13.404,13.444,NA,0.079502,0.10223,0.13642,0.17982,0.22319,0.24302,0.25988,0.28303,0.28386,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.25,10.05,8.8556,9.7611,10.079,10.616,9.3697,9.653,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,5.44,NA,3.01,1.48,NA,NA,NA,8.4,FALSE,2023-04-19,2023-04-19 15:08:00,"1681916880",2023-04-26 21:50:00,"1682545800","bsth","Band spread or trailing hose",32,47.36,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,391,2310,2314,3,NA,"MAG","23D",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",1931,1999,33,NA,NA,56.493,9.5613,"Flat","A","8 B acid",0.385,"B acid","2",NA,69,2023-04-19 15:16:00,2023-04-26 19:26:00,2.5333,2.5333,2.5333,2.5333,174.8,"Dynamic chamber","chamber","Dynamic chamber",NA,1.1345,0.02126,NA,4.2606,5.908,9.2827,15.278,21.755,24.49,26.391,28.932,29.033,NA,4.2606,5.908,9.2827,15.278,21.755,24.49,26.391,28.932,29.033,NA,0.079846,0.11072,0.17396,0.28631,0.4077,0.45897,0.49458,0.5422,0.5441,9,24,65,NA,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No",NA,12.7,12.25,10.05,8.9333,9.7833,10.175,10.689,9.4152,9.6985,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Acidification",NA,NA,NA,9.3,NA,5.55,2.32,NA,NA,NA,7.7,TRUE,2023-04-19,2023-04-19 15:16:00,"1681917360",2023-04-26 21:58:00,"1682546280","bsth","Band spread or trailing hose",23,53.36,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",13,NA,NA,NA,""
205,392,2311,2315,3,NA,"MAG","23G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",2000,2063,44,NA,NA,56.493,9.5613,"Flat","A","1 A",0.385,"A","1",NA,64,2023-05-10 13:51:00,2023-05-17 05:22:00,2.5333,2.5333,2.5333,2.5333,162.13,"Dynamic chamber","chamber","Dynamic chamber",NA,1.3852,0.031156,NA,5.1788,7.1868,11.497,15.799,19.653,21.439,22.511,NA,23.695,NA,5.1788,7.1868,11.497,15.799,19.653,21.439,22.511,NA,23.695,NA,0.11648,0.16165,0.25859,0.35535,0.44205,0.48221,0.50632,NA,0.53294,9,24,65,NA,NA,NA,0.14,NA,NA,5.6,1.05,"Yes","No",NA,18.2,17.5,15.125,12.967,12.806,13.632,13.957,13.03,13.03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,5.53,NA,3.4,1.17,NA,NA,NA,7.9,FALSE,2023-05-10,2023-05-10 13:51:00,"1683726660",2023-05-17 07:54:00,"1684310040","bsth","Band spread or trailing hose",38,44.46,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",8,NA,NA,NA,""
205,392,2312,2316,3,NA,"MAG","23G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",2064,2127,36,NA,NA,56.493,9.5613,"Flat","A","10 B",0.385,"B","2",NA,64,2023-05-10 15:03:00,2023-05-17 06:34:00,2.5333,2.5333,2.5333,2.5333,162.13,"Dynamic chamber","chamber","Dynamic chamber",NA,1.5956,0.033034,NA,5.7398,7.751,12.149,18.06,23.562,25.462,26.186,NA,26.779,NA,5.7398,7.751,12.149,18.06,23.562,25.462,26.186,NA,26.779,NA,0.11884,0.16048,0.25153,0.37392,0.48783,0.52717,0.54216,NA,0.55443,9,24,65,NA,NA,NA,0.14,NA,NA,5.6,1.05,"Yes","No",NA,17.8,16.65,14.4,12.722,12.939,13.729,14.027,12.978,12.978,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,9.24,NA,4.39,2.1,NA,NA,NA,8.1,FALSE,2023-05-10,2023-05-10 15:03:00,"1683730980",2023-05-17 09:06:00,"1684314360","bsth","Band spread or trailing hose",23,48.3,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",8,NA,NA,NA,""
205,392,2313,2317,3,NA,"MAG","23G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx",2128,2191,45,NA,NA,56.493,9.5613,"Flat","A","11 A",0.385,"A","2",NA,64,2023-05-10 15:11:00,2023-05-17 06:42:00,2.5333,2.5333,2.5333,2.5333,162.13,"Dynamic chamber","chamber","Dynamic chamber",NA,1.5612,0.035115,NA,5.5259,7.4279,11.279,15.259,18.506,19.764,20.335,NA,20.882,NA,5.5259,7.4279,11.279,15.259,18.506,19.764,20.335,NA,20.882,NA,0.12429,0.16707,0.25369,0.3432,0.41624,0.44453,0.45738,NA,0.46968,9,24,65,NA,NA,NA,0.14,NA,NA,5.6,1.05,"Yes","No",NA,17.8,16.65,14.4,12.722,12.867,13.696,13.986,12.972,12.972,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","None",NA,NA,NA,5.53,NA,3.4,1.17,NA,NA,NA,7.9,FALSE,2023-05-10,2023-05-10 15:11:00,"1683731460",2023-05-17 09:14:00,"1684314840","bsth","Band spread or trailing hose",38,44.46,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",8,NA,NA,NA,""
